MemberName,RegPointH,RegPointV,CRectLeft,CRectTop,CRectRight,CRectBottom,SRectLeft,SRectTop,SRectRight,SRectBottom,BRectLeft,BRectTop,BRectRight,BRectBottom
h_std_sh_007_1_0,-24,13,0,0,35,24,167,149,231,181,129,150,193,182
h_std_sh_007_2_0,-22,10,0,0,47,25,167,149,231,181,129,150,193,182
h_std_sh_007_3_0,-13,5,0,0,47,20,167,149,231,181,129,150,193,182
h_std_sh_007_7_0,-14,10,0,0,45,19,167,149,231,181,129,150,193,182
h_wlk_sh_007_0_0,-22,12,0,0,32,20,167,149,231,181,129,150,193,182
h_wlk_sh_007_0_1,-12,23,0,0,61,30,167,149,231,181,129,150,193,182
h_wlk_sh_007_0_2,-20,17,0,0,44,26,167,149,231,181,129,150,193,182
h_wlk_sh_007_0_3,-22,29,0,0,42,41,167,149,231,181,129,150,193,182
h_wlk_sh_007_1_0,-18,13,0,0,40,21,167,149,231,181,129,150,193,182
h_wlk_sh_007_1_1,-13,14,0,0,57,21,167,149,231,181,129,150,193,182
h_wlk_sh_007_1_2,-23,14,0,0,35,24,167,149,231,181,129,150,193,182
h_wlk_sh_007_1_3,-12,15,0,0,61,26,167,149,231,181,129,150,193,182
h_wlk_sh_007_2_0,-17,19,0,0,49,26,167,149,231,181,129,150,193,182
h_wlk_sh_007_2_1,-24,17,0,0,31,26,167,149,231,181,129,150,193,182
h_wlk_sh_007_2_2,-22,11,0,0,37,23,167,149,231,181,129,150,193,182
h_wlk_sh_007_2_3,-11,18,0,0,54,25,167,149,231,181,129,150,193,182
h_wlk_sh_007_3_0,-18,16,0,0,36,31,167,149,231,181,129,150,193,182
h_wlk_sh_007_3_1,-18,14,0,0,36,24,167,149,231,181,129,150,193,182
h_wlk_sh_007_3_2,-18,14,0,0,37,29,167,149,231,181,129,150,193,182
h_wlk_sh_007_3_3,-19,16,0,0,36,25,167,149,231,181,129,150,193,182
h_wlk_sh_007_7_0,-17,9,0,0,39,17,167,149,231,181,129,150,193,182
h_wlk_sh_007_7_1,-17,11,0,0,38,21,167,149,231,181,129,150,193,182
h_wlk_sh_007_7_2,-18,10,0,0,38,18,167,149,231,181,129,150,193,182
h_wlk_sh_007_7_3,-18,12,0,0,38,22,167,149,231,181,129,150,193,182
h_sit_sh_007_0_0,-49,47,0,0,33,31,167,149,231,181,129,150,193,182
h_sit_sh_007_2_0,-42,19,0,0,38,16,167,149,231,181,129,150,193,182
h_std_ch_016_0_0,-27,59,0,0,18,31,167,149,231,181,129,150,193,182
h_std_ch_016_1_0,-28,58,0,0,16,30,167,149,231,181,129,150,193,182
h_std_ch_016_2_0,-28,60,0,0,18,31,167,149,231,181,129,150,193,182
h_std_ch_016_3_0,-27,60,0,0,19,32,167,149,231,181,129,150,193,182
h_std_ch_016_7_0,-27,59,0,0,19,30,167,149,231,181,129,150,193,182
h_std_ch_017_0_0,-26,59,0,0,22,31,167,149,231,181,129,150,193,182
h_std_ch_017_1_0,-28,58,0,0,19,30,167,149,231,181,129,150,193,182
h_std_ch_017_2_0,-28,60,0,0,20,31,167,149,231,181,129,150,193,182
h_std_ch_017_3_0,-27,60,0,0,19,32,167,149,231,181,129,150,193,182
h_std_ch_017_7_0,-26,59,0,0,21,30,167,149,231,181,129,150,193,182
h_std_lg_101_0_0,-10,33,0,0,53,48,167,149,231,181,129,150,193,182
h_std_lg_101_1_0,-10,33,0,0,53,50,167,149,231,181,129,150,193,182
h_std_lg_101_2_0,-10,32,0,0,54,48,167,149,231,181,129,150,193,182
h_std_lg_101_3_0,-10,32,0,0,54,49,167,149,231,181,129,150,193,182
h_std_lg_101_7_0,-10,33,0,0,53,50,167,149,231,181,129,150,193,182
h_wlk_lg_101_0_0,-10,34,0,0,52,50,167,149,231,181,129,150,193,182
h_wlk_lg_101_0_1,-11,34,0,0,52,51,167,149,231,181,129,150,193,182
h_wlk_lg_101_0_2,-13,32,0,0,49,46,167,149,231,181,129,150,193,182
h_wlk_lg_101_0_3,-10,33,0,0,53,47,167,149,231,181,129,150,193,182
h_wlk_lg_101_1_0,-9,34,0,0,53,48,167,149,231,181,129,150,193,182
h_wlk_lg_101_1_1,-10,31,0,0,53,47,167,149,231,181,129,150,193,182
h_wlk_lg_101_1_2,-10,33,0,0,52,49,167,149,231,181,129,150,193,182
h_wlk_lg_101_1_3,-11,31,0,0,56,45,167,149,231,181,129,150,193,182
h_wlk_lg_101_2_0,-14,32,0,0,49,46,167,149,231,181,129,150,193,182
h_wlk_lg_101_2_1,-9,33,0,0,54,46,167,149,231,181,129,150,193,182
h_wlk_lg_101_2_2,-11,33,0,0,52,47,167,149,231,181,129,150,193,182
h_wlk_lg_101_2_3,-13,32,0,0,52,47,167,149,231,181,129,150,193,182
h_wlk_lg_101_3_0,-12,32,0,0,52,47,167,149,231,181,129,150,193,182
h_wlk_lg_101_3_1,-12,31,0,0,49,46,167,149,231,181,129,150,193,182
h_wlk_lg_101_3_2,-9,34,0,0,54,48,167,149,231,181,129,150,193,182
h_wlk_lg_101_3_3,-11,31,0,0,52,45,167,149,231,181,129,150,193,182
h_wlk_lg_101_7_0,-13,34,0,0,51,50,167,149,231,181,129,150,193,182
h_wlk_lg_101_7_1,-13,31,0,0,49,47,167,149,231,181,129,150,193,182
h_wlk_lg_101_7_2,-10,33,0,0,53,47,167,149,231,181,129,150,193,182
h_wlk_lg_101_7_3,-11,32,0,0,52,47,167,149,231,181,129,150,193,182
h_std_sh_100_0_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_std_sh_100_1_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_std_sh_100_2_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_std_sh_100_3_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_std_sh_100_7_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_0_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_0_1,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_0_2,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_0_3,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_1_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_1_1,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_1_2,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_1_3,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_2_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_2_1,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_2_2,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_2_3,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_3_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_3_1,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_3_2,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_3_3,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_7_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_7_1,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_7_2,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_100_7_3,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_sit_sh_100_0_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_sit_sh_100_2_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_std_lg_100_0_0,-15,34,0,0,40,46,167,149,231,181,129,150,193,182
h_std_lg_100_1_0,-25,34,0,0,26,46,167,149,231,181,129,150,193,182
h_std_lg_100_2_0,-19,33,0,0,38,45,167,149,231,181,129,150,193,182
h_std_lg_100_3_0,-21,32,0,0,32,42,167,149,231,181,129,150,193,182
h_std_lg_100_7_0,-20,34,0,0,31,46,167,149,231,181,129,150,193,182
h_wlk_lg_100_0_0,-21,36,0,0,33,48,167,149,231,181,129,150,193,182
h_wlk_lg_100_0_1,-14,33,0,0,49,42,167,149,231,181,129,150,193,182
h_wlk_lg_100_0_2,-19,33,0,0,37,43,167,149,231,181,129,150,193,182
h_wlk_lg_100_0_3,-25,33,0,0,26,46,167,149,231,181,129,150,193,182
h_wlk_lg_100_1_0,-22,34,0,0,29,46,167,149,231,181,129,150,193,182
h_wlk_lg_100_1_1,-13,36,0,0,49,48,167,149,231,181,129,150,193,182
h_wlk_lg_100_1_2,-25,32,0,0,24,45,167,149,231,181,129,150,193,182
h_wlk_lg_100_1_3,-14,33,0,0,51,49,167,149,231,181,129,150,193,182
h_wlk_lg_100_2_0,-19,34,0,0,35,45,167,149,231,181,129,150,193,182
h_wlk_lg_100_2_1,-24,36,0,0,27,47,167,149,231,181,129,150,193,182
h_wlk_lg_100_2_2,-21,37,0,0,32,52,167,149,231,181,129,150,193,182
h_wlk_lg_100_2_3,-13,33,0,0,49,42,167,149,231,181,129,150,193,182
h_wlk_lg_100_3_0,-22,33,0,0,30,43,167,149,231,181,129,150,193,182
h_wlk_lg_100_3_1,-21,31,0,0,30,43,167,149,231,181,129,150,193,182
h_wlk_lg_100_3_2,-21,33,0,0,29,43,167,149,231,181,129,150,193,182
h_wlk_lg_100_3_3,-20,33,0,0,31,44,167,149,231,181,129,150,193,182
h_wlk_lg_100_7_0,-20,33,0,0,31,42,167,149,231,181,129,150,193,182
h_wlk_lg_100_7_1,-20,33,0,0,34,46,167,149,231,181,129,150,193,182
h_wlk_lg_100_7_2,-19,32,0,0,33,44,167,149,231,181,129,150,193,182
h_wlk_lg_100_7_3,-20,32,0,0,33,44,167,149,231,181,129,150,193,182
h_std_hr_017_0_0,-24,96,0,0,17,26,167,149,231,181,129,150,193,182
h_std_hr_017_1_0,-18,96,0,0,22,24,167,149,231,181,129,150,193,182
h_std_hr_017_2_0,-24,92,0,0,17,15,167,149,231,181,129,150,193,182
h_std_hr_017_3_0,-36,97,0,0,2,19,167,149,231,181,129,150,193,182
h_std_hr_017_7_0,-35,96,0,0,3,28,167,149,231,181,129,150,193,182
h_spk_hr_017_0_0,-24,97,0,0,17,27,167,149,231,181,129,150,193,182
h_spk_hr_017_1_0,-18,97,0,0,22,25,167,149,231,181,129,150,193,182
h_spk_hr_017_2_0,-24,93,0,0,17,16,167,149,231,181,129,150,193,182
h_spk_hr_017_3_0,-36,98,0,0,2,20,167,149,231,181,129,150,193,182
h_spk_hr_017_7_0,-35,97,0,0,3,29,167,149,231,181,129,150,193,182
h_std_hr_018_0_0,-16,93,0,0,32,33,167,149,231,181,129,150,193,182
h_std_hr_018_1_0,-18,90,0,0,31,32,167,149,231,181,129,150,193,182
h_std_hr_018_2_0,-17,92,0,0,32,30,167,149,231,181,129,150,193,182
h_std_hr_018_3_0,-20,94,0,0,33,29,167,149,231,181,129,150,193,182
h_std_hr_018_7_0,-20,94,0,0,33,32,167,149,231,181,129,150,193,182
h_spk_hr_018_0_0,-16,94,0,0,33,34,167,149,231,181,129,150,193,182
h_spk_hr_018_1_0,-18,91,0,0,32,33,167,149,231,181,129,150,193,182
h_spk_hr_018_2_0,-17,93,0,0,32,31,167,149,231,181,129,150,193,182
h_spk_hr_018_3_0,-20,95,0,0,33,30,167,149,231,181,129,150,193,182
h_spk_hr_018_7_0,-20,95,0,0,33,33,167,149,231,181,129,150,193,182
h_std_hr_019_0_0,-9,99,0,0,45,37,167,149,231,181,129,150,193,182
h_std_hr_019_1_0,-13,94,0,0,41,25,167,149,231,181,129,150,193,182
h_std_hr_019_2_0,-13,95,0,0,44,25,167,149,231,181,129,150,193,182
h_std_hr_019_3_0,-14,93,0,0,43,21,167,149,231,181,129,150,193,182
h_std_hr_019_7_0,-16,92,0,0,42,34,167,149,231,181,129,150,193,182
h_spk_hr_019_0_0,-9,100,0,0,45,38,167,149,231,181,129,150,193,182
h_spk_hr_019_1_0,-13,95,0,0,41,26,167,149,231,181,129,150,193,182
h_spk_hr_019_2_0,-13,95,0,0,44,25,167,149,231,181,129,150,193,182
h_spk_hr_019_3_0,-14,94,0,0,43,21,167,149,231,181,129,150,193,182
h_spk_hr_019_7_0,-16,93,0,0,42,35,167,149,231,181,129,150,193,182
h_std_hr_020_0_0,-18,88,0,0,32,25,167,149,231,181,129,150,193,182
h_std_hr_020_1_0,-19,89,0,0,32,18,167,149,231,181,129,150,193,182
h_std_hr_020_2_0,-19,88,0,0,31,18,167,149,231,181,129,150,193,182
h_std_hr_020_3_0,-20,87,0,0,31,15,167,149,231,181,129,150,193,182
h_spk_hr_020_7_0,-21,89,0,0,31,27,167,149,231,181,129,150,193,182
h_spk_hr_020_0_0,-18,89,0,0,32,26,167,149,231,181,129,150,193,182
h_spk_hr_020_1_0,-19,90,0,0,32,19,167,149,231,181,129,150,193,182
h_spk_hr_020_2_0,-19,89,0,0,31,19,167,149,231,181,129,150,193,182
h_spk_hr_020_3_0,-20,88,0,0,31,16,167,149,231,181,129,150,193,182
h_std_hr_020_7_0,-21,88,0,0,31,26,167,149,231,181,129,150,193,182
h_wlk_sh_008_0_0,-21,12,0,0,27,22,167,149,231,181,129,150,193,182
h_wlk_sh_008_0_1,-15,14,0,0,47,18,167,149,231,181,129,150,193,182
h_wlk_sh_008_0_2,-23,18,0,0,32,27,167,149,231,181,129,150,193,182
h_wlk_sh_008_0_3,-25,15,0,0,25,25,167,149,231,181,129,150,193,182
h_wlk_sh_008_1_0,-22,14,0,0,27,20,167,149,231,181,129,150,193,182
h_wlk_sh_008_1_1,-13,12,0,0,54,18,167,149,231,181,129,150,193,182
h_wlk_sh_008_1_2,-25,13,0,0,26,21,167,149,231,181,129,150,193,182
h_wlk_sh_008_1_3,-13,10,0,0,53,18,167,149,231,181,129,150,193,182
h_wlk_sh_008_2_0,-20,19,0,0,35,22,167,149,231,181,129,150,193,182
h_wlk_sh_008_2_1,-27,14,0,0,23,21,167,149,231,181,129,150,193,182
h_wlk_sh_008_2_2,-23,13,0,0,23,22,167,149,231,181,129,150,193,182
h_wlk_sh_008_2_3,-11,17,0,0,51,20,167,149,231,181,129,150,193,182
h_wlk_sh_008_3_0,-22,17,0,0,30,25,167,149,231,181,129,150,193,182
h_wlk_sh_008_3_1,-22,8,0,0,29,18,167,149,231,181,129,150,193,182
h_wlk_sh_008_3_2,-20,17,0,0,30,25,167,149,231,181,129,150,193,182
h_wlk_sh_008_3_3,-21,9,0,0,31,18,167,149,231,181,129,150,193,182
h_wlk_sh_008_7_0,-20,14,0,0,30,21,167,149,231,181,129,150,193,182
h_wlk_sh_008_7_1,-20,11,0,0,32,21,167,149,231,181,129,150,193,182
h_wlk_sh_008_7_2,-23,13,0,0,30,21,167,149,231,181,129,150,193,182
h_wlk_sh_008_7_3,-21,9,0,0,32,21,167,149,231,181,129,150,193,182
h_sit_sh_008_0_0,-48,40,0,0,25,22,167,149,231,181,129,150,193,182
h_sit_sh_008_2_0,-41,20,0,0,29,18,167,149,231,181,129,150,193,182
h_std_sh_008_0_0,-21,9,0,0,35,17,167,149,231,181,129,150,193,182
h_std_sh_008_1_0,-26,10,0,0,25,18,167,149,231,181,129,150,193,182
h_std_sh_008_2_0,-22,9,0,0,33,19,167,149,231,181,129,150,193,182
h_std_sh_008_3_0,-20,5,0,0,33,14,167,149,231,181,129,150,193,182
h_std_sh_008_7_0,-20,6,0,0,33,13,167,149,231,181,129,150,193,182
h_wlk_lg_009_0_0,-23,32,0,0,30,36,167,149,231,181,129,150,193,182
h_wlk_lg_009_0_1,-13,31,0,0,50,33,167,149,231,181,129,150,193,182
h_wlk_lg_009_0_2,-25,32,0,0,26,36,167,149,231,181,129,150,193,182
h_wlk_lg_009_0_3,-26,32,0,0,22,39,167,149,231,181,129,150,193,182
h_wlk_lg_009_1_0,-20,31,0,0,30,33,167,149,231,181,129,150,193,182
h_wlk_lg_009_1_1,-12,32,0,0,48,35,167,149,231,181,129,150,193,182
h_wlk_lg_009_1_2,-23,33,0,0,26,38,167,149,231,181,129,150,193,182
h_wlk_lg_009_1_3,-12,31,0,0,48,35,167,149,231,181,129,150,193,182
h_wlk_lg_009_2_0,-20,31,0,0,29,30,167,149,231,181,129,150,193,182
h_wlk_lg_009_2_1,-25,31,0,0,22,33,167,149,231,181,129,150,193,182
h_wlk_lg_009_2_2,-20,33,0,0,31,36,167,149,231,181,129,150,193,182
h_wlk_lg_009_2_3,-12,32,0,0,43,34,167,149,231,181,129,150,193,182
h_wlk_lg_009_3_0,-23,33,0,0,30,34,167,149,231,181,129,150,193,182
h_wlk_lg_009_3_1,-19,33,0,0,35,38,167,149,231,181,129,150,193,182
h_wlk_lg_009_3_2,-20,33,0,0,31,34,167,149,231,181,129,150,193,182
h_wlk_lg_009_3_3,-19,33,0,0,34,36,167,149,231,181,129,150,193,182
h_wlk_lg_009_7_0,-20,33,0,0,30,36,167,149,231,181,129,150,193,182
h_wlk_lg_009_7_1,-20,33,0,0,32,35,167,149,231,181,129,150,193,182
h_wlk_lg_009_7_2,-24,33,0,0,30,36,167,149,231,181,129,150,193,182
h_wlk_lg_009_7_3,-20,33,0,0,33,35,167,149,231,181,129,150,193,182
h_sit_lg_009_0_0,-25,36,0,0,39,19,167,149,231,181,129,150,193,182
h_sit_lg_009_2_0,-25,34,0,0,38,33,167,149,231,181,129,150,193,182
h_std_lg_009_0_0,-20,33,0,0,31,36,167,149,231,181,129,150,193,182
h_std_lg_009_1_0,-23,34,0,0,24,36,167,149,231,181,129,150,193,182
h_std_lg_009_2_0,-21,31,0,0,32,32,167,149,231,181,129,150,193,182
h_std_lg_009_3_0,-19,33,0,0,35,33,167,149,231,181,129,150,193,182
h_std_lg_009_7_0,-20,32,0,0,35,36,167,149,231,181,129,150,193,182
h_wlk_lg_010_0_0,-25,32,0,0,28,30,167,149,231,181,129,150,193,182
h_wlk_lg_010_0_1,-16,33,0,0,42,31,167,149,231,181,129,150,193,182
h_wlk_lg_010_0_2,-25,33,0,0,22,36,167,149,231,181,129,150,193,182
h_wlk_lg_010_0_3,-25,32,0,0,22,37,167,149,231,181,129,150,193,182
h_wlk_lg_010_1_0,-27,32,0,0,23,29,167,149,231,181,129,150,193,182
h_wlk_lg_010_1_1,-12,32,0,0,44,32,167,149,231,181,129,150,193,182
h_wlk_lg_010_1_2,-27,33,0,0,22,34,167,149,231,181,129,150,193,182
h_wlk_lg_010_1_3,-13,33,0,0,43,32,167,149,231,181,129,150,193,182
h_wlk_lg_010_2_0,-22,32,0,0,26,27,167,149,231,181,129,150,193,182
h_wlk_lg_010_2_1,-26,32,0,0,21,31,167,149,231,181,129,150,193,182
h_wlk_lg_010_2_2,-25,33,0,0,26,32,167,149,231,181,129,150,193,182
h_wlk_lg_010_2_3,-14,32,0,0,39,30,167,149,231,181,129,150,193,182
h_wlk_lg_010_3_0,-24,33,0,0,25,32,167,149,231,181,129,150,193,182
h_wlk_lg_010_3_1,-24,33,0,0,24,36,167,149,231,181,129,150,193,182
h_wlk_lg_010_3_2,-24,33,0,0,25,33,167,149,231,181,129,150,193,182
h_wlk_lg_010_3_3,-25,33,0,0,24,36,167,149,231,181,129,150,193,182
h_wlk_lg_010_7_0,-23,33,0,0,25,34,167,149,231,181,129,150,193,182
h_wlk_lg_010_7_1,-24,33,0,0,25,33,167,149,231,181,129,150,193,182
h_wlk_lg_010_7_2,-24,32,0,0,26,34,167,149,231,181,129,150,193,182
h_wlk_lg_010_7_3,-588,-217,0,0,25,33,167,149,231,181,129,150,193,182
h_sit_lg_010_0_0,-26,36,0,0,37,19,167,149,231,181,129,150,193,182
h_sit_lg_010_2_0,-25,35,0,0,37,28,167,149,231,181,129,150,193,182
h_std_lg_010_0_0,-25,35,0,0,24,36,167,149,231,181,129,150,193,182
h_std_lg_010_1_0,-27,33,0,0,18,34,167,149,231,181,129,150,193,182
h_std_lg_010_2_0,-24,32,0,0,25,32,167,149,231,181,129,150,193,182
h_std_lg_010_3_0,-25,33,0,0,23,32,167,149,231,181,129,150,193,182
h_std_lg_010_7_0,-24,32,0,0,25,34,167,149,231,181,129,150,193,182
h_std_ch_018_0_0,-25,59,0,0,21,36,167,149,231,181,129,150,193,182
h_std_ch_018_1_0,-27,58,0,0,17,34,167,149,231,181,129,150,193,182
h_std_ch_018_2_0,-28,59,0,0,20,37,167,149,231,181,129,150,193,182
h_std_ch_018_3_0,-25,61,0,0,23,38,167,149,231,181,129,150,193,182
h_std_ch_018_7_0,-26,60,0,0,20,38,167,149,231,181,129,150,193,182
h_std_ls_004_0_0,-21,57,0,0,6,24,167,149,231,181,129,150,193,182
h_std_ls_004_1_0,-28,55,0,0,9,24,167,149,231,181,129,150,193,182
h_std_ls_004_2_0,-45,54,0,0,6,21,167,149,231,181,129,150,193,182
h_std_ls_004_3_0,-44,59,0,0,8,26,167,149,231,181,129,150,193,182
h_std_ls_004_7_0,-21,59,0,0,8,30,167,149,231,181,129,150,193,182
h_std_rs_004_0_0,-37,58,0,0,11,31,167,149,231,181,129,150,193,182
h_std_rs_004_1_0,-29,56,0,0,9,25,167,149,231,181,129,150,193,182
h_std_rs_004_2_0,-22,59,0,0,13,33,167,149,231,181,129,150,193,182
h_std_rs_004_3_0,-21,59,0,0,8,26,167,149,231,181,129,150,193,182
h_std_rs_004_7_0,-44,58,0,0,8,29,167,149,231,181,129,150,193,182
h_wlk_rs_004_0_1,-36,57,0,0,10,29,167,149,231,181,129,150,193,182
h_wlk_rs_004_0_3,-37,58,0,0,13,25,167,149,231,181,129,150,193,182
h_wlk_rs_004_1_1,-25,55,0,0,12,21,167,149,231,181,129,150,193,182
h_wlk_rs_004_1_3,-28,55,0,0,15,21,167,149,231,181,129,150,193,182
h_wlk_rs_004_2_1,-19,57,0,0,13,25,167,149,231,181,129,150,193,182
h_wlk_rs_004_2_3,-25,58,0,0,9,25,167,149,231,181,129,150,193,182
h_wlk_rs_004_3_1,-23,59,0,0,6,23,167,149,231,181,129,150,193,182
h_wlk_rs_004_3_3,-22,59,0,0,7,23,167,149,231,181,129,150,193,182
h_wlk_rs_004_7_1,-44,58,0,0,7,26,167,149,231,181,129,150,193,182
h_wlk_rs_004_7_3,-44,58,0,0,7,25,167,149,231,181,129,150,193,182
h_crr_rs_004_0_0,-38,58,0,0,11,24,167,149,231,181,129,150,193,182
h_crr_rs_004_1_0,-28,55,0,0,15,19,167,149,231,181,129,150,193,182
h_crr_rs_004_2_0,-24,58,0,0,10,23,167,149,231,181,129,150,193,182
h_crr_rs_004_3_0,-22,60,0,0,8,19,167,149,231,181,129,150,193,182
h_crr_rs_004_4_0,-41,59,0,0,9,21,167,149,231,181,129,150,193,182
h_crr_rs_004_5_0,-28,55,0,0,17,17,167,149,231,181,129,150,193,182
h_crr_rs_004_6_0,-25,58,0,0,3,16,167,149,231,181,129,150,193,182
h_crr_rs_004_7_0,-44,58,0,0,6,20,167,149,231,181,129,150,193,182
h_drk_rs_004_0_0,-38,60,0,0,15,16,167,149,231,181,129,150,193,182
h_drk_rs_004_1_0,-28,58,0,0,21,17,167,149,231,181,129,150,193,182
h_drk_rs_004_2_0,-26,58,0,0,20,18,167,149,231,181,129,150,193,182
h_drk_rs_004_3_0,-24,60,0,0,10,19,167,149,231,181,129,150,193,182
h_drk_rs_004_4_0,-43,59,0,0,12,18,167,149,231,181,129,150,193,182
h_drk_rs_004_5_0,-31,60,0,0,22,18,167,149,231,181,129,150,193,182
h_drk_rs_004_6_0,-25,58,0,0,3,11,167,149,231,181,129,150,193,182
h_drk_rs_004_7_0,-41,60,0,0,8,18,167,149,231,181,129,150,193,182
h_wlk_ls_004_0_1,-25,57,0,0,3,17,167,149,231,181,129,150,193,182
h_wlk_ls_004_0_3,-21,58,0,0,7,24,167,149,231,181,129,150,193,182
h_wlk_ls_004_1_1,-34,56,0,0,10,11,167,149,231,181,129,150,193,182
h_wlk_ls_004_1_3,-26,55,0,0,7,22,167,149,231,181,129,150,193,182
h_wlk_ls_004_2_1,-42,59,0,0,10,23,167,149,231,181,129,150,193,182
h_wlk_ls_004_2_3,-41,61,0,0,4,9,167,149,231,181,129,150,193,182
h_wlk_ls_004_3_1,-44,59,0,0,7,23,167,149,231,181,129,150,193,182
h_wlk_ls_004_3_3,-44,59,0,0,6,23,167,149,231,181,129,150,193,182
h_wlk_ls_004_7_1,-22,58,0,0,7,24,167,149,231,181,129,150,193,182
h_wlk_ls_004_7_3,-22,58,0,0,7,26,167,149,231,181,129,150,193,182
h_sit_ls_004_0_0,2,5,0,0,5,11,167,149,231,181,129,150,193,182
h_sit_ls_004_2_0,2,4,0,0,5,9,167,149,231,181,129,150,193,182
h_crr_ls_004_0_0,-25,58,0,0,3,18,167,149,231,181,129,150,193,182
h_crr_ls_004_1_0,-27,55,0,0,16,17,167,149,231,181,129,150,193,182
h_crr_ls_004_2_0,-40,60,0,0,9,20,167,149,231,181,129,150,193,182
h_crr_ls_004_3_0,-43,59,0,0,8,19,167,149,231,181,129,150,193,182
h_crr_ls_004_4_0,-37,58,0,0,12,23,167,149,231,181,129,150,193,182
h_crr_ls_004_5_0,-31,55,0,0,15,19,167,149,231,181,129,150,193,182
h_crr_ls_004_6_0,-25,58,0,0,11,24,167,149,231,181,129,150,193,182
h_crr_ls_004_7_0,-23,58,0,0,6,19,167,149,231,181,129,150,193,182
h_drk_ls_004_0_0,-25,58,0,0,3,10,167,149,231,181,129,150,193,182
h_drk_ls_004_1_0,-30,59,0,0,22,18,167,149,231,181,129,150,193,182
h_drk_ls_004_2_0,-42,59,0,0,12,18,167,149,231,181,129,150,193,182
h_drk_ls_004_3_0,-39,59,0,0,10,18,167,149,231,181,129,150,193,182
h_drk_ls_004_4_0,-27,58,0,0,20,18,167,149,231,181,129,150,193,182
h_drk_ls_004_5_0,-24,57,0,0,21,16,167,149,231,181,129,150,193,182
h_drk_ls_004_6_0,-21,59,0,0,15,15,167,149,231,181,129,150,193,182
h_drk_ls_004_7_0,-24,59,0,0,8,17,167,149,231,181,129,150,193,182
h_std_ch_019_0_0,-26,58,0,0,22,31,167,149,231,181,129,150,193,182
h_std_ch_019_1_0,-29,58,0,0,19,30,167,149,231,181,129,150,193,182
h_std_ch_019_2_0,-26,60,0,0,22,32,167,149,231,181,129,150,193,182
h_std_ch_019_3_0,-27,60,0,0,19,32,167,149,231,181,129,150,193,182
h_std_ch_019_7_0,-26,59,0,0,21,30,167,149,231,181,129,150,193,182
h_std_ls_005_0_0,-22,58,0,0,6,26,167,149,231,181,129,150,193,182
h_std_ls_005_1_0,-26,55,0,0,27,30,167,149,231,181,129,150,193,182
h_std_ls_005_2_0,-44,59,0,0,9,26,167,149,231,181,129,150,193,182
h_std_ls_005_3_0,-44,59,0,0,8,26,167,149,231,181,129,150,193,182
h_std_ls_005_7_0,-21,58,0,0,8,32,167,149,231,181,129,150,193,182
h_std_rs_005_0_0,-39,58,0,0,12,33,167,149,231,181,129,150,193,182
h_std_rs_005_1_0,-28,56,0,0,12,26,167,149,231,181,129,150,193,182
h_std_rs_005_2_0,-20,59,0,0,13,33,167,149,231,181,129,150,193,182
h_std_rs_005_3_0,-21,59,0,0,8,26,167,149,231,181,129,150,193,182
h_std_rs_005_7_0,-44,58,0,0,8,32,167,149,231,181,129,150,193,182
h_wlk_ls_005_0_1,-25,57,0,0,3,17,167,149,231,181,129,150,193,182
h_wlk_ls_005_0_3,-19,58,0,0,9,27,167,149,231,181,129,150,193,182
h_wlk_ls_005_1_1,-28,54,0,0,10,11,167,149,231,181,129,150,193,182
h_wlk_ls_005_1_3,-26,55,0,0,7,22,167,149,231,181,129,150,193,182
